Date,TractID,Season,Holiday,Weekday,Workingday,Temp,Humidity,Windspeed,Weather,Casual,Reg,TotalCnt
2013-04-12,3,2,0,5,1,18,86,16,3,5,6,11
2013-04-12,4,2,0,5,1,18,86,16,3,0,15,15
2013-04-12,5,2,0,5,1,18,86,16,3,1,8,9
2013-04-12,6,2,0,5,1,18,86,16,3,3,20,23
2013-04-12,7,2,0,5,1,18,86,16,3,7,10,17
2013-04-12,8,2,0,5,1,18,86,16,3,1,7,8
2013-04-12,9,2,0,5,1,18,86,16,3,6,18,24
2013-04-12,10,2,0,5,1,18,86,16,3,2,22,24
2013-04-12,12,2,0,5,1,18,86,16,3,0,3,3
2013-04-12,13,2,0,5,1,18,86,16,3,0,2,2
2013-04-12,14,2,0,5,1,18,86,16,3,0,5,5
2013-04-12,15,2,0,5,1,18,86,16,3,3,7,10
2013-04-12,16,2,0,5,1,18,86,16,3,4,62,66
2013-04-12,17,2,0,5,1,18,86,16,3,5,47,52
2013-04-12,18,2,0,5,1,18,86,16,3,1,49,50
2013-04-12,19,2,0,5,1,18,86,16,3,9,71,80
2013-04-12,20,2,0,5,1,18,86,16,3,1,21,22
2013-04-12,21,2,0,5,1,18,86,16,3,1,48,49
2013-04-12,22,2,0,5,1,18,86,16,3,1,8,9
2013-04-12,25,2,0,5,1,18,86,16,3,14,134,148
2013-04-12,26,2,0,5,1,18,86,16,3,6,72,78
2013-04-12,27,2,0,5,1,18,86,16,3,24,139,163
2013-04-12,28,2,0,5,1,18,86,16,3,5,71,76
2013-04-12,29,2,0,5,1,18,86,16,3,8,85,93
2013-04-12,30,2,0,5,1,18,86,16,3,5,74,79
2013-04-12,31,2,0,5,1,18,86,16,3,3,35,38
2013-04-12,32,2,0,5,1,18,86,16,3,8,42,50
2013-04-12,34,2,0,5,1,18,86,16,3,9,94,103
2013-04-12,35,2,0,5,1,18,86,16,3,6,45,51
2013-04-12,36,2,0,5,1,18,86,16,3,60,251,311
2013-04-12,37,2,0,5,1,18,86,16,3,5,79,84
2013-04-12,38,2,0,5,1,18,86,16,3,30,238,268
2013-04-12,39,2,0,5,1,18,86,16,3,91,332,423
2013-04-12,40,2,0,5,1,18,86,16,3,19,141,160
2013-04-12,41,2,0,5,1,18,86,16,3,369,233,602
2013-04-12,42,2,0,5,1,18,86,16,3,3,47,50
2013-04-12,43,2,0,5,1,18,86,16,3,0,44,44
2013-04-12,44,2,0,5,1,18,86,16,3,1,28,29
2013-04-12,45,2,0,5,1,18,86,16,3,4,22,26
2013-04-12,46,2,0,5,1,18,86,16,3,17,116,133
2013-04-12,47,2,0,5,1,18,86,16,3,1,21,22
2013-04-12,48,2,0,5,1,18,86,16,3,11,74,85
2013-04-12,50,2,0,5,1,18,86,16,3,0,2,2
2013-04-12,52,2,0,5,1,18,86,16,3,0,5,5
2013-04-12,53,2,0,5,1,18,86,16,3,0,3,3
2013-04-12,55,2,0,5,1,18,86,16,3,11,85,96
2013-04-12,56,2,0,5,1,18,86,16,3,10,36,46
2013-04-12,57,2,0,5,1,18,86,16,3,14,65,79
2013-04-12,58,2,0,5,1,18,86,16,3,3,46,49
2013-04-12,59,2,0,5,1,18,86,16,3,0,26,26
2013-04-12,60,2,0,5,1,18,86,16,3,2,17,19
2013-04-12,61,2,0,5,1,18,86,16,3,0,5,5
2013-04-12,63,2,0,5,1,18,86,16,3,4,7,11
2013-04-12,64,2,0,5,1,18,86,16,3,1,0,1
2013-04-12,65,2,0,5,1,18,86,16,3,1,3,4
2013-04-12,67,2,0,5,1,18,86,16,3,42,229,271
2013-04-12,68,2,0,5,1,18,86,16,3,75,144,219
2013-04-12,70,2,0,5,1,18,86,16,3,6,36,42
2013-04-12,71,2,0,5,1,18,86,16,3,22,194,216
2013-04-12,72,2,0,5,1,18,86,16,3,57,449,506
2013-04-12,73,2,0,5,1,18,86,16,3,30,213,243
2013-04-12,76,2,0,5,1,18,86,16,3,9,45,54
2013-04-12,77,2,0,5,1,18,86,16,3,12,64,76
2013-04-12,78,2,0,5,1,18,86,16,3,20,54,74
2013-04-12,79,2,0,5,1,18,86,16,3,12,25,37
2013-04-12,80,2,0,5,1,18,86,16,3,0,18,18
2013-04-12,81,2,0,5,1,18,86,16,3,0,6,6
2013-04-12,91,2,0,5,1,18,86,16,3,0,1,1
2013-04-12,92,2,0,5,1,18,86,16,3,6,47,53
2013-04-12,93,2,0,5,1,18,86,16,3,6,16,22
2013-04-12,94,2,0,5,1,18,86,16,3,1,8,9
2013-04-12,95,2,0,5,1,18,86,16,3,2,1,3
2013-04-12,96,2,0,5,1,18,86,16,3,1,4,5
2013-04-12,97,2,0,5,1,18,86,16,3,1,1,2
2013-04-12,98,2,0,5,1,18,86,16,3,12,27,39
2013-04-12,114,2,0,5,1,18,86,16,3,0,1,1
2013-04-13,1,2,0,6,0,16,49,11,1,307,171,478
2013-04-13,2,2,0,6,0,16,49,11,1,37,21,58
2013-04-13,3,2,0,6,0,16,49,11,1,11,14,25
2013-04-13,4,2,0,6,0,16,49,11,1,12,23,35
2013-04-13,5,2,0,6,0,16,49,11,1,15,25,40
2013-04-13,6,2,0,6,0,16,49,11,1,7,23,30
2013-04-13,7,2,0,6,0,16,49,11,1,16,13,29
2013-04-13,8,2,0,6,0,16,49,11,1,8,10,18
2013-04-13,9,2,0,6,0,16,49,11,1,12,26,38
2013-04-13,10,2,0,6,0,16,49,11,1,16,30,46
2013-04-13,12,2,0,6,0,16,49,11,1,1,6,7
2013-04-13,13,2,0,6,0,16,49,11,1,4,5,9
2013-04-13,14,2,0,6,0,16,49,11,1,2,4,6
2013-04-13,15,2,0,6,0,16,49,11,1,5,19,24
2013-04-13,16,2,0,6,0,16,49,11,1,18,91,109
2013-04-13,17,2,0,6,0,16,49,11,1,10,60,70
2013-04-13,18,2,0,6,0,16,49,11,1,9,67,76
2013-04-13,19,2,0,6,0,16,49,11,1,18,148,166
2013-04-13,20,2,0,6,0,16,49,11,1,4,35,39
2013-04-13,21,2,0,6,0,16,49,11,1,7,67,74
2013-04-13,22,2,0,6,0,16,49,11,1,7,14,21
2013-04-13,25,2,0,6,0,16,49,11,1,33,219,252
2013-04-13,26,2,0,6,0,16,49,11,1,29,104,133
2013-04-13,27,2,0,6,0,16,49,11,1,50,171,221
2013-04-13,28,2,0,6,0,16,49,11,1,24,129,153
2013-04-13,29,2,0,6,0,16,49,11,1,36,128,164
2013-04-13,30,2,0,6,0,16,49,11,1,25,127,152
2013-04-13,31,2,0,6,0,16,49,11,1,8,63,71
2013-04-13,32,2,0,6,0,16,49,11,1,23,93,116
2013-04-13,34,2,0,6,0,16,49,11,1,24,108,132
2013-04-13,35,2,0,6,0,16,49,11,1,10,39,49
2013-04-13,36,2,0,6,0,16,49,11,1,156,340,496
2013-04-13,37,2,0,6,0,16,49,11,1,29,104,133
2013-04-13,38,2,0,6,0,16,49,11,1,163,284,447
2013-04-13,39,2,0,6,0,16,49,11,1,509,355,864
2013-04-13,40,2,0,6,0,16,49,11,1,53,122,175
2013-04-13,41,2,0,6,0,16,49,11,1,1740,391,2131
2013-04-13,42,2,0,6,0,16,49,11,1,27,50,77
2013-04-13,43,2,0,6,0,16,49,11,1,27,66,93
2013-04-13,44,2,0,6,0,16,49,11,1,14,63,77
2013-04-13,45,2,0,6,0,16,49,11,1,11,38,49
2013-04-13,46,2,0,6,0,16,49,11,1,97,184,281
2013-04-13,47,2,0,6,0,16,49,11,1,12,47,59
2013-04-13,48,2,0,6,0,16,49,11,1,58,96,154
2013-04-13,52,2,0,6,0,16,49,11,1,3,5,8
2013-04-13,53,2,0,6,0,16,49,11,1,0,5,5
2013-04-13,55,2,0,6,0,16,49,11,1,43,147,190
2013-04-13,56,2,0,6,0,16,49,11,1,31,67,98
2013-04-13,57,2,0,6,0,16,49,11,1,38,113,151
2013-04-13,58,2,0,6,0,16,49,11,1,33,97,130
2013-04-13,59,2,0,6,0,16,49,11,1,5,37,42
2013-04-13,60,2,0,6,0,16,49,11,1,10,25,35
2013-04-13,61,2,0,6,0,16,49,11,1,4,20,24
2013-04-13,63,2,0,6,0,16,49,11,1,1,14,15
2013-04-13,64,2,0,6,0,16,49,11,1,1,2,3
2013-04-13,65,2,0,6,0,16,49,11,1,0,6,6
2013-04-13,66,2,0,6,0,16,49,11,1,0,4,4
2013-04-13,67,2,0,6,0,16,49,11,1,178,140,318
2013-04-13,68,2,0,6,0,16,49,11,1,377,137,514
2013-04-13,70,2,0,6,0,16,49,11,1,22,19,41
2013-04-13,71,2,0,6,0,16,49,11,1,109,223,332
2013-04-13,72,2,0,6,0,16,49,11,1,279,251,530
2013-04-13,73,2,0,6,0,16,49,11,1,139,130,269
2013-04-13,76,2,0,6,0,16,49,11,1,42,45,87
2013-04-13,77,2,0,6,0,16,49,11,1,48,77,125
2013-04-13,78,2,0,6,0,16,49,11,1,55,38,93
2013-04-13,79,2,0,6,0,16,49,11,1,57,32,89
2013-04-13,80,2,0,6,0,16,49,11,1,24,20,44
2013-04-13,81,2,0,6,0,16,49,11,1,3,8,11
2013-04-13,91,2,0,6,0,16,49,11,1,5,8,13
2013-04-13,92,2,0,6,0,16,49,11,1,77,44,121
2013-04-13,93,2,0,6,0,16,49,11,1,20,24,44
2013-04-13,94,2,0,6,0,16,49,11,1,14,11,25
2013-04-13,95,2,0,6,0,16,49,11,1,6,3,9
2013-04-13,96,2,0,6,0,16,49,11,1,7,8,15
2013-04-13,97,2,0,6,0,16,49,11,1,8,7,15
2013-04-13,98,2,0,6,0,16,49,11,1,46,30,76
2013-04-13,114,2,0,6,0,16,49,11,1,7,3,10
2013-04-14,1,2,0,7,0,15,52,13,2,262,151,413
2013-04-14,2,2,0,7,0,15,52,13,2,33,18,51
2013-04-14,3,2,0,7,0,15,52,13,2,9,12,21
2013-04-14,4,2,0,7,0,15,52,13,2,11,37,48
2013-04-14,5,2,0,7,0,15,52,13,2,5,30,35
2013-04-14,6,2,0,7,0,15,52,13,2,1,22,23
2013-04-14,7,2,0,7,0,15,52,13,2,3,6,9
2013-04-14,8,2,0,7,0,15,52,13,2,5,13,18
2013-04-14,9,2,0,7,0,15,52,13,2,9,27,36
2013-04-14,10,2,0,7,0,15,52,13,2,17,37,54
2013-04-14,12,2,0,7,0,15,52,13,2,2,11,13
2013-04-14,13,2,0,7,0,15,52,13,2,1,1,2
2013-04-14,14,2,0,7,0,15,52,13,2,0,7,7
2013-04-14,15,2,0,7,0,15,52,13,2,3,9,12
2013-04-14,16,2,0,7,0,15,52,13,2,9,92,101
2013-04-14,17,2,0,7,0,15,52,13,2,3,54,57
2013-04-14,18,2,0,7,0,15,52,13,2,14,88,102
2013-04-14,19,2,0,7,0,15,52,13,2,11,126,137
2013-04-14,20,2,0,7,0,15,52,13,2,4,36,40
2013-04-14,21,2,0,7,0,15,52,13,2,6,40,46
2013-04-14,22,2,0,7,0,15,52,13,2,1,9,10
2013-04-14,25,2,0,7,0,15,52,13,2,40,208,248
2013-04-14,26,2,0,7,0,15,52,13,2,27,69,96
2013-04-14,27,2,0,7,0,15,52,13,2,41,153,194
2013-04-14,28,2,0,7,0,15,52,13,2,22,97,119
2013-04-14,29,2,0,7,0,15,52,13,2,22,144,166
2013-04-14,30,2,0,7,0,15,52,13,2,12,122,134
2013-04-14,31,2,0,7,0,15,52,13,2,11,60,71
2013-04-14,32,2,0,7,0,15,52,13,2,20,90,110
2013-04-14,34,2,0,7,0,15,52,13,2,13,82,95
2013-04-14,35,2,0,7,0,15,52,13,2,13,40,53
2013-04-14,36,2,0,7,0,15,52,13,2,145,338,483
2013-04-14,37,2,0,7,0,15,52,13,2,33,107,140
2013-04-14,38,2,0,7,0,15,52,13,2,194,296,490
2013-04-14,39,2,0,7,0,15,52,13,2,318,267,585
2013-04-14,40,2,0,7,0,15,52,13,2,84,96,180
2013-04-14,41,2,0,7,0,15,52,13,2,1318,260,1578
2013-04-14,42,2,0,7,0,15,52,13,2,27,43,70
2013-04-14,43,2,0,7,0,15,52,13,2,33,54,87
2013-04-14,44,2,0,7,0,15,52,13,2,8,37,45
2013-04-14,45,2,0,7,0,15,52,13,2,3,38,41
2013-04-14,46,2,0,7,0,15,52,13,2,81,162,243
2013-04-14,47,2,0,7,0,15,52,13,2,5,40,45
2013-04-14,48,2,0,7,0,15,52,13,2,38,89,127
2013-04-14,49,2,0,7,0,15,52,13,2,1,1,2
2013-04-14,52,2,0,7,0,15,52,13,2,2,3,5
2013-04-14,53,2,0,7,0,15,52,13,2,2,2,4
2013-04-14,55,2,0,7,0,15,52,13,2,27,128,155
2013-04-14,56,2,0,7,0,15,52,13,2,22,53,75
2013-04-14,57,2,0,7,0,15,52,13,2,18,92,110
2013-04-14,58,2,0,7,0,15,52,13,2,19,61,80
2013-04-14,59,2,0,7,0,15,52,13,2,11,26,37
2013-04-14,60,2,0,7,0,15,52,13,2,3,21,24
2013-04-14,61,2,0,7,0,15,52,13,2,12,14,26
2013-04-14,63,2,0,7,0,15,52,13,2,8,15,23
2013-04-14,64,2,0,7,0,15,52,13,2,8,4,12
2013-04-14,65,2,0,7,0,15,52,13,2,2,6,8
2013-04-14,66,2,0,7,0,15,52,13,2,2,2,4
2013-04-14,67,2,0,7,0,15,52,13,2,170,124,294
2013-04-14,68,2,0,7,0,15,52,13,2,271,112,383
2013-04-14,70,2,0,7,0,15,52,13,2,6,20,26
2013-04-14,71,2,0,7,0,15,52,13,2,86,201,287
2013-04-14,72,2,0,7,0,15,52,13,2,248,233,481
2013-04-14,73,2,0,7,0,15,52,13,2,157,128,285
2013-04-14,76,2,0,7,0,15,52,13,2,21,52,73
2013-04-14,77,2,0,7,0,15,52,13,2,39,66,105
2013-04-14,78,2,0,7,0,15,52,13,2,59,46,105
2013-04-14,79,2,0,7,0,15,52,13,2,50,29,79
2013-04-14,80,2,0,7,0,15,52,13,2,8,9,17
2013-04-14,81,2,0,7,0,15,52,13,2,3,7,10
2013-04-14,91,2,0,7,0,15,52,13,2,2,9,11
2013-04-14,92,2,0,7,0,15,52,13,2,61,51,112
2013-04-14,93,2,0,7,0,15,52,13,2,33,17,50
2013-04-14,94,2,0,7,0,15,52,13,2,16,10,26
2013-04-14,95,2,0,7,0,15,52,13,2,8,2,10
2013-04-14,96,2,0,7,0,15,52,13,2,6,11,17
2013-04-14,97,2,0,7,0,15,52,13,2,8,7,15
2013-04-14,98,2,0,7,0,15,52,13,2,67,34,101
2013-04-14,114,2,0,7,0,15,52,13,2,0,8,8
2013-04-15,1,2,0,1,1,16,63,11,3,25,117,142
2013-04-15,2,2,0,1,1,16,63,11,3,11,34,45
2013-04-15,3,2,0,1,1,16,63,11,3,2,14,16
2013-04-15,4,2,0,1,1,16,63,11,3,0,19,19
2013-04-15,5,2,0,1,1,16,63,11,3,3,20,23
2013-04-15,6,2,0,1,1,16,63,11,3,1,14,15
2013-04-15,7,2,0,1,1,16,63,11,3,1,18,19
2013-04-15,8,2,0,1,1,16,63,11,3,3,14,17
2013-04-15,9,2,0,1,1,16,63,11,3,1,25,26
2013-04-15,10,2,0,1,1,16,63,11,3,1,33,34
2013-04-15,12,2,0,1,1,16,63,11,3,0,1,1
2013-04-15,13,2,0,1,1,16,63,11,3,0,3,3
2013-04-15,14,2,0,1,1,16,63,11,3,0,8,8
2013-04-15,15,2,0,1,1,16,63,11,3,0,18,18
2013-04-15,16,2,0,1,1,16,63,11,3,6,75,81
2013-04-15,17,2,0,1,1,16,63,11,3,7,41,48
2013-04-15,18,2,0,1,1,16,63,11,3,3,57,60
2013-04-15,19,2,0,1,1,16,63,11,3,3,108,111
2013-04-15,20,2,0,1,1,16,63,11,3,3,25,28
2013-04-15,21,2,0,1,1,16,63,11,3,2,43,45
2013-04-15,22,2,0,1,1,16,63,11,3,0,13,13
2013-04-15,25,2,0,1,1,16,63,11,3,13,149,162
2013-04-15,26,2,0,1,1,16,63,11,3,7,81,88
2013-04-15,27,2,0,1,1,16,63,11,3,16,182,198
2013-04-15,28,2,0,1,1,16,63,11,3,2,85,87
2013-04-15,29,2,0,1,1,16,63,11,3,3,76,79
2013-04-15,30,2,0,1,1,16,63,11,3,2,83,85
2013-04-15,31,2,0,1,1,16,63,11,3,5,33,38
2013-04-15,32,2,0,1,1,16,63,11,3,5,63,68
2013-04-15,34,2,0,1,1,16,63,11,3,7,99,106
2013-04-15,35,2,0,1,1,16,63,11,3,1,38,39
2013-04-15,36,2,0,1,1,16,63,11,3,30,327,357
2013-04-15,37,2,0,1,1,16,63,11,3,3,97,100
2013-04-15,38,2,0,1,1,16,63,11,3,55,302,357
2013-04-15,39,2,0,1,1,16,63,11,3,115,335,450
2013-04-15,40,2,0,1,1,16,63,11,3,22,186,208
2013-04-15,41,2,0,1,1,16,63,11,3,459,198,657
2013-04-15,42,2,0,1,1,16,63,11,3,12,53,65
2013-04-15,43,2,0,1,1,16,63,11,3,0,44,44
2013-04-15,44,2,0,1,1,16,63,11,3,3,31,34
2013-04-15,45,2,0,1,1,16,63,11,3,2,26,28
2013-04-15,46,2,0,1,1,16,63,11,3,8,113,121
2013-04-15,47,2,0,1,1,16,63,11,3,2,18,20
2013-04-15,48,2,0,1,1,16,63,11,3,4,59,63
2013-04-15,50,2,0,1,1,16,63,11,3,0,2,2
2013-04-15,52,2,0,1,1,16,63,11,3,0,4,4
2013-04-15,53,2,0,1,1,16,63,11,3,0,4,4
2013-04-15,55,2,0,1,1,16,63,11,3,9,98,107
2013-04-15,56,2,0,1,1,16,63,11,3,12,53,65
2013-04-15,57,2,0,1,1,16,63,11,3,6,88,94
2013-04-15,58,2,0,1,1,16,63,11,3,2,53,55
2013-04-15,59,2,0,1,1,16,63,11,3,0,38,38
2013-04-15,60,2,0,1,1,16,63,11,3,1,16,17
2013-04-15,61,2,0,1,1,16,63,11,3,1,13,14
2013-04-15,63,2,0,1,1,16,63,11,3,2,12,14
2013-04-15,64,2,0,1,1,16,63,11,3,0,8,8
2013-04-15,65,2,0,1,1,16,63,11,3,1,4,5
2013-04-15,67,2,0,1,1,16,63,11,3,71,219,290
2013-04-15,68,2,0,1,1,16,63,11,3,95,169,264
2013-04-15,70,2,0,1,1,16,63,11,3,7,59,66
2013-04-15,71,2,0,1,1,16,63,11,3,41,287,328
2013-04-15,72,2,0,1,1,16,63,11,3,91,565,656
2013-04-15,73,2,0,1,1,16,63,11,3,31,221,252
2013-04-15,76,2,0,1,1,16,63,11,3,5,72,77
2013-04-15,77,2,0,1,1,16,63,11,3,2,79,81
2013-04-15,78,2,0,1,1,16,63,11,3,10,54,64
2013-04-15,79,2,0,1,1,16,63,11,3,11,40,51
2013-04-15,80,2,0,1,1,16,63,11,3,8,16,24
2013-04-15,81,2,0,1,1,16,63,11,3,1,7,8
2013-04-15,92,2,0,1,1,16,63,11,3,15,59,74
2013-04-15,93,2,0,1,1,16,63,11,3,2,16,18
2013-04-15,94,2,0,1,1,16,63,11,3,2,9,11
2013-04-15,95,2,0,1,1,16,63,11,3,4,0,4
2013-04-15,96,2,0,1,1,16,63,11,3,1,11,12
2013-04-15,97,2,0,1,1,16,63,11,3,5,3,8
2013-04-15,98,2,0,1,1,16,63,11,3,5,31,36
2013-04-15,114,2,0,1,1,16,63,11,3,0,2,2
2013-04-16,1,2,1,2,0,18,71,13,2,36,156,192
2013-04-16,2,2,1,2,0,18,71,13,2,6,45,51
2013-04-16,3,2,1,2,0,18,71,13,2,1,11,12
2013-04-16,4,2,1,2,0,18,71,13,2,10,18,28
2013-04-16,5,2,1,2,0,18,71,13,2,3,24,27
2013-04-16,6,2,1,2,0,18,71,13,2,0,19,19
2013-04-16,7,2,1,2,0,18,71,13,2,0,13,13
2013-04-16,8,2,1,2,0,18,71,13,2,2,19,21
2013-04-16,9,2,1,2,0,18,71,13,2,2,24,26
2013-04-16,10,2,1,2,0,18,71,13,2,6,31,37
2013-04-16,12,2,1,2,0,18,71,13,2,0,3,3
2013-04-16,13,2,1,2,0,18,71,13,2,2,1,3
2013-04-16,14,2,1,2,0,18,71,13,2,2,13,15
2013-04-16,15,2,1,2,0,18,71,13,2,0,18,18
2013-04-16,16,2,1,2,0,18,71,13,2,7,85,92
2013-04-16,17,2,1,2,0,18,71,13,2,2,57,59
2013-04-16,18,2,1,2,0,18,71,13,2,4,64,68
2013-04-16,19,2,1,2,0,18,71,13,2,4,99,103
2013-04-16,20,2,1,2,0,18,71,13,2,1,27,28
2013-04-16,21,2,1,2,0,18,71,13,2,1,57,58
2013-04-16,22,2,1,2,0,18,71,13,2,0,19,19
2013-04-16,25,2,1,2,0,18,71,13,2,14,184,198
2013-04-16,26,2,1,2,0,18,71,13,2,18,89,107
2013-04-16,27,2,1,2,0,18,71,13,2,22,194,216
2013-04-16,28,2,1,2,0,18,71,13,2,2,86,88
2013-04-16,29,2,1,2,0,18,71,13,2,16,77,93
2013-04-16,30,2,1,2,0,18,71,13,2,5,88,93
2013-04-16,31,2,1,2,0,18,71,13,2,2,37,39
2013-04-16,32,2,1,2,0,18,71,13,2,13,63,76
2013-04-16,34,2,1,2,0,18,71,13,2,2,107,109
2013-04-16,35,2,1,2,0,18,71,13,2,1,35,36
2013-04-16,36,2,1,2,0,18,71,13,2,39,392,431
2013-04-16,37,2,1,2,0,18,71,13,2,6,102,108
2013-04-16,38,2,1,2,0,18,71,13,2,54,369,423
2013-04-16,39,2,1,2,0,18,71,13,2,135,430,565
2013-04-16,40,2,1,2,0,18,71,13,2,28,222,250
2013-04-16,41,2,1,2,0,18,71,13,2,508,302,810
2013-04-16,42,2,1,2,0,18,71,13,2,15,58,73
2013-04-16,43,2,1,2,0,18,71,13,2,9,54,63
2013-04-16,44,2,1,2,0,18,71,13,2,1,37,38
2013-04-16,45,2,1,2,0,18,71,13,2,0,31,31
2013-04-16,46,2,1,2,0,18,71,13,2,11,174,185
2013-04-16,47,2,1,2,0,18,71,13,2,1,28,29
2013-04-16,48,2,1,2,0,18,71,13,2,11,80,91
2013-04-16,50,2,1,2,0,18,71,13,2,0,1,1
2013-04-16,51,2,1,2,0,18,71,13,2,0,2,2
2013-04-16,52,2,1,2,0,18,71,13,2,3,6,9
2013-04-16,53,2,1,2,0,18,71,13,2,0,3,3
2013-04-16,55,2,1,2,0,18,71,13,2,5,121,126
2013-04-16,56,2,1,2,0,18,71,13,2,20,64,84
2013-04-16,57,2,1,2,0,18,71,13,2,9,89,98
2013-04-16,58,2,1,2,0,18,71,13,2,3,75,78
2013-04-16,59,2,1,2,0,18,71,13,2,0,30,30
2013-04-16,60,2,1,2,0,18,71,13,2,5,22,27
2013-04-16,61,2,1,2,0,18,71,13,2,2,19,21
2013-04-16,63,2,1,2,0,18,71,13,2,2,19,21
2013-04-16,64,2,1,2,0,18,71,13,2,3,5,8
2013-04-16,65,2,1,2,0,18,71,13,2,0,5,5
2013-04-16,66,2,1,2,0,18,71,13,2,0,1,1
2013-04-16,67,2,1,2,0,18,71,13,2,98,314,412
2013-04-16,68,2,1,2,0,18,71,13,2,100,206,306
2013-04-16,70,2,1,2,0,18,71,13,2,14,47,61
2013-04-16,71,2,1,2,0,18,71,13,2,38,291,329
2013-04-16,72,2,1,2,0,18,71,13,2,62,615,677
2013-04-16,73,2,1,2,0,18,71,13,2,29,239,268
2013-04-16,76,2,1,2,0,18,71,13,2,6,90,96
2013-04-16,77,2,1,2,0,18,71,13,2,5,101,106
2013-04-16,78,2,1,2,0,18,71,13,2,13,87,100
2013-04-16,79,2,1,2,0,18,71,13,2,8,54,62
2013-04-16,80,2,1,2,0,18,71,13,2,6,20,26
2013-04-16,81,2,1,2,0,18,71,13,2,0,13,13
2013-04-16,91,2,1,2,0,18,71,13,2,0,6,6
2013-04-16,92,2,1,2,0,18,71,13,2,36,96,132
2013-04-16,93,2,1,2,0,18,71,13,2,11,23,34
2013-04-16,94,2,1,2,0,18,71,13,2,8,13,21
2013-04-16,95,2,1,2,0,18,71,13,2,0,3,3
2013-04-16,96,2,1,2,0,18,71,13,2,3,16,19
2013-04-16,97,2,1,2,0,18,71,13,2,3,5,8
2013-04-16,98,2,1,2,0,18,71,13,2,25,51,76
2013-04-16,114,2,1,2,0,18,71,13,2,0,2,2
2013-04-17,1,2,0,3,1,22,70,10,3,49,145,194
2013-04-17,2,2,0,3,1,22,70,10,3,9,32,41
2013-04-17,3,2,0,3,1,22,70,10,3,3,25,28
2013-04-17,4,2,0,3,1,22,70,10,3,1,21,22
2013-04-17,5,2,0,3,1,22,70,10,3,3,24,27
2013-04-17,6,2,0,3,1,22,70,10,3,4,26,30
2013-04-17,7,2,0,3,1,22,70,10,3,1,17,18
2013-04-17,8,2,0,3,1,22,70,10,3,1,20,21
2013-04-17,9,2,0,3,1,22,70,10,3,6,36,42
2013-04-17,10,2,0,3,1,22,70,10,3,4,39,43
2013-04-17,12,2,0,3,1,22,70,10,3,0,6,6
2013-04-17,13,2,0,3,1,22,70,10,3,1,3,4
2013-04-17,14,2,0,3,1,22,70,10,3,0,14,14
2013-04-17,15,2,0,3,1,22,70,10,3,0,15,15
2013-04-17,16,2,0,3,1,22,70,10,3,8,82,90
2013-04-17,17,2,0,3,1,22,70,10,3,1,60,61
2013-04-17,18,2,0,3,1,22,70,10,3,6,65,71
2013-04-17,19,2,0,3,1,22,70,10,3,9,118,127
2013-04-17,20,2,0,3,1,22,70,10,3,3,30,33
2013-04-17,21,2,0,3,1,22,70,10,3,2,38,40
2013-04-17,22,2,0,3,1,22,70,10,3,1,17,18
2013-04-17,25,2,0,3,1,22,70,10,3,13,181,194
2013-04-17,26,2,0,3,1,22,70,10,3,11,84,95
2013-04-17,27,2,0,3,1,22,70,10,3,27,206,233
2013-04-17,28,2,0,3,1,22,70,10,3,10,96,106
2013-04-17,29,2,0,3,1,22,70,10,3,4,110,114
2013-04-17,30,2,0,3,1,22,70,10,3,5,125,130
2013-04-17,31,2,0,3,1,22,70,10,3,1,53,54
2013-04-17,32,2,0,3,1,22,70,10,3,3,76,79
2013-04-17,34,2,0,3,1,22,70,10,3,8,126,134
2013-04-17,35,2,0,3,1,22,70,10,3,6,44,50
2013-04-17,36,2,0,3,1,22,70,10,3,37,383,420
2013-04-17,37,2,0,3,1,22,70,10,3,7,108,115
2013-04-17,38,2,0,3,1,22,70,10,3,48,350,398
2013-04-17,39,2,0,3,1,22,70,10,3,74,420,494
2013-04-17,40,2,0,3,1,22,70,10,3,24,221,245
2013-04-17,41,2,0,3,1,22,70,10,3,458,297,755
2013-04-17,42,2,0,3,1,22,70,10,3,10,68,78
2013-04-17,43,2,0,3,1,22,70,10,3,3,45,48
2013-04-17,44,2,0,3,1,22,70,10,3,0,35,35
2013-04-17,45,2,0,3,1,22,70,10,3,0,36,36
2013-04-17,46,2,0,3,1,22,70,10,3,20,173,193
2013-04-17,47,2,0,3,1,22,70,10,3,2,38,40
2013-04-17,48,2,0,3,1,22,70,10,3,10,80,90
2013-04-17,49,2,0,3,1,22,70,10,3,1,0,1
2013-04-17,50,2,0,3,1,22,70,10,3,0,2,2
2013-04-17,51,2,0,3,1,22,70,10,3,0,1,1
2013-04-17,52,2,0,3,1,22,70,10,3,0,6,6
2013-04-17,53,2,0,3,1,22,70,10,3,0,2,2
2013-04-17,55,2,0,3,1,22,70,10,3,3,131,134
2013-04-17,56,2,0,3,1,22,70,10,3,4,59,63
2013-04-17,57,2,0,3,1,22,70,10,3,7,97,104
2013-04-17,58,2,0,3,1,22,70,10,3,12,83,95
2013-04-17,59,2,0,3,1,22,70,10,3,1,39,40
2013-04-17,60,2,0,3,1,22,70,10,3,2,14,16
2013-04-17,61,2,0,3,1,22,70,10,3,2,16,18
2013-04-17,63,2,0,3,1,22,70,10,3,0,18,18
2013-04-17,64,2,0,3,1,22,70,10,3,3,4,7
2013-04-17,65,2,0,3,1,22,70,10,3,0,3,3
