Date,Season,Year,Month,Hour,Holiday,Weekday,Workingday,Temp.,Windchill,Humidity(%),Windspeed(km/h),WeatherID,Casual,Reg,TotalCnt
2013-01-01,1,2,1,0,1,2,0,3.3,0.4,68,11.1,2,9,34,43
2013-01-01,1,2,1,1,1,2,0,4.4,1.7,58,11.1,2,27,86,113
2013-01-01,1,2,1,2,1,2,0,4.4,3.2,58,5.6,2,27,104,131
2013-01-01,1,2,1,3,1,2,0,3.9,1.1,62,11.1,2,16,42,58
2013-01-01,1,2,1,4,1,2,0,4.4,0,55,0,2,4,15,19
2013-01-01,1,2,1,5,1,2,0,4.4,0,60,0,2,0,5,5
2013-01-01,1,2,1,6,1,2,0,3.9,0,67,0,2,4,10,14
2013-01-01,1,2,1,7,1,2,0,3.9,2,73,7.4,2,0,5,5
2013-01-01,1,2,1,8,1,2,0,5,0,60,0,2,3,12,15
2013-01-01,1,2,1,9,1,2,0,7,0,46,0,2,7,25,32
2013-01-01,1,2,1,10,1,2,0,6.7,5.3,49,7.4,2,5,48,53
2013-01-01,1,2,1,11,1,2,0,6.7,4.5,51,11.1,2,17,97,114
2013-01-01,1,2,1,12,1,2,0,7.2,5.1,52,11.1,2,42,112,154
2013-01-01,1,2,1,13,1,2,0,7.2,5.1,52,11.1,2,21,123,144
2013-01-01,1,2,1,14,1,2,0,7.2,4.8,52,13,2,61,113,174
2013-01-01,1,2,1,15,1,2,0,7.2,5.5,52,9.3,2,37,123,160
2013-01-01,1,2,1,16,1,2,0,6.7,5.3,53,7.4,2,45,121,166
2013-01-01,1,2,1,17,1,2,0,7.2,4.8,52,13,2,23,117,140
2013-01-01,1,2,1,18,1,2,0,6.1,2.4,56,20.4,2,12,106,118
2013-01-01,1,2,1,19,1,2,0,5.6,2,58,18.5,2,20,91,111
2013-01-01,1,2,1,20,1,2,0,5.6,1.6,58,22.2,2,7,64,71
2013-01-01,1,2,1,21,1,2,0,5.6,2,58,18.5,2,9,47,56
2013-01-01,1,2,1,22,1,2,0,5,1.3,60,18.5,2,19,36,55
2013-01-01,1,2,1,23,1,2,0,4.4,2.6,63,7.4,2,6,28,34
2013-01-02,1,2,1,0,0,3,1,4.4,0.8,60,16.7,2,0,9,9
2013-01-02,1,2,1,1,0,3,1,3.9,0.2,60,16.7,2,2,6,8
2013-01-02,1,2,1,2,0,3,1,3.3,0.8,55,9.3,2,0,2,2
2013-01-02,1,2,1,3,0,3,1,3.3,0.8,57,9.3,2,0,3,3
2013-01-02,1,2,1,4,0,3,1,2.8,0.2,57,9.3,2,0,4,4
2013-01-02,1,2,1,5,0,3,1,2.2,1.3,57,13,2,1,28,29
2013-01-02,1,2,1,6,0,3,1,1.7,2.3,57,14.8,2,2,91,93
2013-01-02,1,2,1,7,0,3,1,1.1,4.1,56,22.2,2,3,243,246
2013-01-02,1,2,1,8,0,3,1,1.7,2.9,52,18.5,2,6,490,496
2013-01-02,1,2,1,9,0,3,1,2,1.2,48,11.1,2,5,227,232
2013-01-02,1,2,1,10,0,3,1,2.8,2,48,22.2,2,35,92,127
2013-01-02,1,2,1,11,0,3,1,2.2,2,46,16.7,2,32,114,146
2013-01-02,1,2,1,12,0,3,1,2.8,1.2,42,16.7,2,25,143,168
2013-01-02,1,2,1,13,0,3,1,3.9,0.6,41,22.2,2,23,143,166
2013-01-02,1,2,1,14,0,3,1,3.3,1.5,41,24.1,2,14,118,132
2013-01-02,1,2,1,15,0,3,1,2.2,2.2,43,18.5,2,26,170,196
2013-01-02,1,2,1,16,0,3,1,1.7,2.6,44,16.7,2,30,240,270
2013-01-02,1,2,1,17,0,3,1,1.7,1.5,42,11.1,2,30,417,447
2013-01-02,1,2,1,18,0,3,1,0.6,2.8,46,11.1,2,19,349,368
2013-01-02,1,2,1,19,0,3,1,1.1,2.6,38,13,2,8,236,244
2013-01-02,1,2,1,20,0,3,1,0,3.6,44,11.1,2,5,119,124
2013-01-02,1,2,1,21,0,3,1,0.6,1.8,40,7.4,2,9,85,94
2013-01-02,1,2,1,22,0,3,1,0,2.5,42,7.4,2,5,52,57
2013-01-02,1,2,1,23,0,3,1,-0.6,4.3,46,11.1,2,4,38,42
2013-01-03,1,2,1,0,0,4,1,-1.1,4.4,47,9.3,2,1,15,16
2013-01-03,1,2,1,1,0,4,1,0,3.6,44,11.1,2,0,6,6
2013-01-03,1,2,1,2,0,4,1,-0.6,4.3,47,11.1,2,0,2,2
2013-01-03,1,2,1,3,0,4,1,-0.6,3.8,50,9.3,2,0,3,3
2013-01-03,1,2,1,4,0,4,1,-1.1,5.3,51,13,2,0,2,2
2013-01-03,1,2,1,5,0,4,1,-1.1,4.4,51,9.3,2,0,26,26
2013-01-03,1,2,1,6,0,4,1,-0.6,3.2,47,7.4,2,3,96,99
2013-01-03,1,2,1,7,0,4,1,-1.1,3.8,51,7.4,2,2,221,223
2013-01-03,1,2,1,8,0,4,1,-0.6,0,50,0,2,10,513,523
2013-01-03,1,2,1,9,0,4,1,0,1.8,48,5.6,2,18,261,279
2013-01-03,1,2,1,10,0,4,1,0.6,2.4,48,9.3,2,16,119,135
2013-01-03,1,2,1,11,0,4,1,1.7,1.5,46,11.1,2,21,109,130
2013-01-03,1,2,1,12,0,4,1,2.2,0.9,48,11.1,2,30,142,172
2013-01-03,1,2,1,13,0,4,1,2.8,1.2,48,16.7,2,37,129,166
2013-01-03,1,2,1,14,0,4,1,3.3,0.6,48,16.7,1,25,133,158
2013-01-03,1,2,1,15,0,4,1,2.8,1.2,50,16.7,1,35,135,170
2013-01-03,1,2,1,16,0,4,1,2.8,0.6,46,13,1,31,235,266
2013-01-03,1,2,1,17,0,4,1,1.7,1.1,52,9.3,1,34,456,490
2013-01-03,1,2,1,18,0,4,1,0.6,2.8,61,11.1,1,15,385,400
2013-01-03,1,2,1,19,0,4,1,1.1,1.2,56,7.4,1,5,236,241
2013-01-03,1,2,1,20,0,4,1,0.6,2.8,59,11.1,1,5,128,133
2013-01-03,1,2,1,21,0,4,1,-0.6,4.3,64,11.1,1,2,98,100
2013-01-03,1,2,1,22,0,4,1,0,3.1,64,9.3,1,1,79,80
2013-01-03,1,2,1,23,0,4,1,0,0,69,0,1,6,47,53
2013-01-04,1,2,1,0,0,5,1,-1,0,69,0,1,6,17,23
2013-01-04,1,2,1,1,0,5,1,-0.6,0,72,0,1,0,8,8
2013-01-04,1,2,1,2,0,5,1,-1.7,4.5,75,7.4,1,1,3,4
2013-01-04,1,2,1,3,0,5,1,-1.1,3.1,69,5.6,1,0,2,2
2013-01-04,1,2,1,4,0,5,1,-0.6,3.8,64,9.3,1,0,7,7
2013-01-04,1,2,1,5,0,5,1,0,2.5,59,7.4,1,1,25,26
2013-01-04,1,2,1,6,0,5,1,0.6,1.1,54,5.6,1,4,81,85
2013-01-04,1,2,1,7,0,5,1,0.6,2.4,56,9.3,1,3,224,227
2013-01-04,1,2,1,8,0,5,1,2.2,0.9,52,11.1,1,7,531,538
2013-01-04,1,2,1,9,0,5,1,3.9,0.2,45,16.7,1,17,277,294
2013-01-04,1,2,1,10,0,5,1,5,0.4,40,25.9,1,12,119,131
2013-01-04,1,2,1,11,0,5,1,6.1,3.2,38,14.8,1,16,109,125
2013-01-04,1,2,1,12,0,5,1,6.7,3.6,37,16.7,1,26,175,201
2013-01-04,1,2,1,13,0,5,1,7.2,4.5,36,14.8,1,29,174,203
2013-01-04,1,2,1,14,0,5,1,7.2,3.5,34,24.1,1,50,152,202
2013-01-04,1,2,1,15,0,5,1,7.2,4.3,34,16.7,1,27,175,202
2013-01-04,1,2,1,16,0,5,1,6.7,3.6,34,16.7,2,23,258,281
2013-01-04,1,2,1,17,0,5,1,6.1,2.4,35,20.4,2,23,467,490
2013-01-04,1,2,1,18,0,5,1,5,1.5,38,16.7,1,14,372,386
2013-01-04,1,2,1,19,0,5,1,4,1.2,42,11.1,1,13,231,244
2013-01-04,1,2,1,20,0,5,1,3.9,0.2,39,16.7,1,13,153,166
2013-01-04,1,2,1,21,0,5,1,2.8,0.7,44,7.4,1,6,102,108
2013-01-04,1,2,1,22,0,5,1,3.3,0.6,43,16.7,1,5,89,94
2013-01-04,1,2,1,23,0,5,1,2.8,1.4,44,5.6,1,1,70,71
2013-01-05,1,2,1,0,0,6,0,1.7,0.5,50,7.4,1,3,49,52
2013-01-05,1,2,1,1,0,6,0,1.1,2.6,52,13,1,2,31,33
2013-01-05,1,2,1,2,0,6,0,0.6,2.8,54,11.1,1,5,27,32
2013-01-05,1,2,1,3,0,6,0,2.2,0,44,7.4,1,0,8,8
2013-01-05,1,2,1,4,0,6,0,2.8,0.6,46,13,1,0,7,7
2013-01-05,1,2,1,5,0,6,0,2.8,1.5,46,18.5,1,0,1,1
2013-01-05,1,2,1,6,0,6,0,2.2,2.2,50,18.5,1,2,10,12
2013-01-05,1,2,1,7,0,6,0,2.2,2.5,50,20.4,1,1,26,27
2013-01-05,1,2,1,8,0,6,0,3.3,0.8,47,9.3,1,6,64,70
2013-01-05,1,2,1,9,0,6,0,4.4,2.1,45,9.3,1,10,106,116
2013-01-05,1,2,1,10,0,6,0,5.6,3.6,41,9.3,1,24,171,195
2013-01-05,1,2,1,11,0,6,0,6.7,0,38,0,2,35,223,258
2013-01-05,1,2,1,12,0,6,0,7.2,5.1,37,11.1,2,51,269,320
2013-01-05,1,2,1,13,0,6,0,7.8,0,35,0,2,58,313,371
2013-01-05,1,2,1,14,0,6,0,7.2,5.5,37,9.3,2,60,287,347
2013-01-05,1,2,1,15,0,6,0,6.7,5.8,42,5.6,2,70,249,319
2013-01-05,1,2,1,16,0,6,0,6.1,0,43,0,2,64,248,312
2013-01-05,1,2,1,17,0,6,0,5,0,51,0,2,36,200,236
2013-01-05,1,2,1,18,0,6,0,4.4,3.2,60,5.6,2,17,204,221
2013-01-05,1,2,1,19,0,6,0,4.4,3.2,51,5.6,2,14,183,197
2013-01-05,1,2,1,20,0,6,0,3.9,1.1,62,11.1,2,25,140,165
2013-01-05,1,2,1,21,0,6,0,3.3,1.3,65,7.4,2,14,89,103
2013-01-05,1,2,1,22,0,6,0,3.9,0.2,67,16.7,2,5,93,98
2013-01-05,1,2,1,23,0,6,0,4.4,1.1,70,14.8,3,7,55,62
2013-01-06,1,2,1,0,0,7,0,4.4,0.3,70,20.4,2,7,69,76
2013-01-06,1,2,1,1,0,7,0,4.4,3.2,68,5.6,2,4,52,56
2013-01-06,1,2,1,2,0,7,0,4.4,3.2,68,5.6,2,1,46,47
2013-01-06,1,2,1,3,0,7,0,3.9,2.6,73,5.6,2,5,13,18
2013-01-06,1,2,1,4,0,7,0,4.4,0,68,0,2,0,5,5
2013-01-06,1,2,1,5,0,7,0,2.8,0,79,0,1,0,6,6
2013-01-06,1,2,1,6,0,7,0,2.2,0,82,0,1,1,10,11
2013-01-06,1,2,1,7,0,7,0,1.7,0,82,0,1,0,22,22
2013-01-06,1,2,1,8,0,7,0,2.8,1.4,82,5.6,1,2,59,61
2013-01-06,1,2,1,9,0,7,0,5,0,65,0,2,5,90,95
2013-01-06,1,2,1,10,0,7,0,6.1,3.8,65,11.1,1,27,223,250
2013-01-06,1,2,1,11,0,7,0,7.8,5.8,51,11.1,1,49,234,283
2013-01-06,1,2,1,12,0,7,0,8.9,0,52,13,1,52,317,369
2013-01-06,1,2,1,13,0,7,0,10,0,43,16.7,2,79,328,407
2013-01-06,1,2,1,14,0,7,0,9.4,0,46,20.4,2,96,289,385
2013-01-06,1,2,1,15,0,7,0,11.1,0,35,20.4,2,98,318,416
2013-01-06,1,2,1,16,0,7,0,10.6,0,36,14.8,2,59,303,362
2013-01-06,1,2,1,17,0,7,0,10.6,0,35,13,2,37,203,240
2013-01-06,1,2,1,18,0,7,0,10,0,38,7.4,2,10,170,180
2013-01-06,1,2,1,19,0,7,0,10,0,38,11.1,2,8,169,177
2013-01-06,1,2,1,20,0,7,0,9.4,0,39,14.8,2,8,120,128
2013-01-06,1,2,1,21,0,7,0,8.9,0,41,11.1,2,12,70,82
2013-01-06,1,2,1,22,0,7,0,8.9,0,39,9.3,2,17,58,75
2013-01-06,1,2,1,23,0,7,0,7.8,6.6,44,7.4,2,9,30,39
2013-01-07,1,2,1,0,0,1,1,7.8,4.8,47,18.5,2,2,15,17
2013-01-07,1,2,1,1,0,1,1,7.2,4.8,49,13,2,2,9,11
2013-01-07,1,2,1,2,0,1,1,7,4.9,53,11.1,2,0,4,4
2013-01-07,1,2,1,3,0,1,1,7.2,4,52,18.5,2,0,3,3
2013-01-07,1,2,1,4,0,1,1,7.2,4,48,18.5,2,0,7,7
2013-01-07,1,2,1,5,0,1,1,6.7,3.6,49,16.7,2,3,30,33
2013-01-07,1,2,1,6,0,1,1,6.7,3,45,22.2,2,2,124,126
2013-01-07,1,2,1,7,0,1,1,6.1,3.2,49,14.8,2,6,326,332
2013-01-07,1,2,1,8,0,1,1,6.7,3.2,47,20.4,2,11,613,624
2013-01-07,1,2,1,9,0,1,1,6.7,3.4,47,18.5,2,11,259,270
2013-01-07,1,2,1,10,0,1,1,7.8,5.2,44,14.8,2,8,89,97
2013-01-07,1,2,1,11,0,1,1,8.3,0,41,18.5,2,17,95,112
2013-01-07,1,2,1,12,0,1,1,7.2,4.5,42,14.8,1,25,178,203
2013-01-07,1,2,1,13,0,1,1,8.3,0,39,9.3,1,38,152,190
2013-01-07,1,2,1,14,0,1,1,8.9,0,39,14.8,1,40,136,176
2013-01-07,1,2,1,15,0,1,1,8.3,0,39,7.4,1,29,180,209
2013-01-07,1,2,1,16,0,1,1,6.7,5.3,43,7.4,1,34,311,345
2013-01-07,1,2,1,17,0,1,1,6.1,4.2,45,9.3,1,44,557,601
2013-01-07,1,2,1,18,0,1,1,5.6,3.2,47,11.1,1,23,517,540
2013-01-07,1,2,1,19,0,1,1,5,0,49,0,1,13,340,353
2013-01-07,1,2,1,20,0,1,1,2.8,1.4,70,5.6,1,9,211,220
2013-01-07,1,2,1,21,0,1,1,2.2,0.7,70,5.6,1,11,138,149
2013-01-07,1,2,1,22,0,1,1,1.7,0,70,0,1,3,91,94
2013-01-07,1,2,1,23,0,1,1,1.1,0,79,0,1,1,57,58
2013-01-08,1,2,1,0,0,2,1,0.6,1.1,78,5.6,1,0,22,22
2013-01-08,1,2,1,1,0,2,1,1.1,0,73,0,1,0,14,14
2013-01-08,1,2,1,2,0,2,1,-0.6,2.5,82,5.6,1,3,1,4
2013-01-08,1,2,1,3,0,2,1,-0.6,3.8,82,9.3,1,0,4,4
2013-01-08,1,2,1,4,0,2,1,0,2.5,82,7.4,1,0,4,4
2013-01-08,1,2,1,5,0,2,1,0,3.6,82,11.1,1,2,32,34
2013-01-08,1,2,1,6,0,2,1,0.6,2.8,78,11.1,1,1,101,102
2013-01-08,1,2,1,7,0,2,1,1.7,1.9,76,13,1,2,319,321
2013-01-08,1,2,1,8,0,2,1,3.3,1.3,73,7.4,1,14,661,675
2013-01-08,1,2,1,9,0,2,1,5.6,2.5,65,14.8,2,16,269,285
2013-01-08,1,2,1,10,0,2,1,8.3,0,54,22.2,2,32,114,146
2013-01-08,1,2,1,11,0,2,1,8.9,0,54,16.7,1,17,158,175
2013-01-08,1,2,1,12,0,2,1,10.6,0,46,9.3,2,46,187,233
2013-01-08,1,2,1,13,0,2,1,10,0,52,16.7,2,38,205,243
2013-01-08,1,2,1,14,0,2,1,11.1,0,45,9.3,2,38,167,205
2013-01-08,1,2,1,15,0,2,1,11.1,0,47,11.1,2,46,200,246
2013-01-08,1,2,1,16,0,2,1,9.4,0,54,13,2,50,314,364
2013-01-08,1,2,1,17,0,2,1,8.3,0,59,9.3,2,39,581,620
2013-01-08,1,2,1,18,0,2,1,9.4,0,54,11.1,2,37,573,610
2013-01-08,1,2,1,19,0,2,1,6,3.7,70,11.1,1,21,397,418
2013-01-08,1,2,1,20,0,2,1,6.7,4.9,65,9.3,1,23,220,243
2013-01-08,1,2,1,21,0,2,1,5,3.3,76,7.4,1,4,156,160
2013-01-08,1,2,1,22,0,2,1,4.4,2.6,77,7.4,1,9,93,102
2013-01-08,1,2,1,23,0,2,1,3.3,2,86,5.6,1,4,77,81
2013-01-09,1,2,1,0,0,3,1,3.3,2,86,5.6,1,0,28,28
2013-01-09,1,2,1,1,0,3,1,2,0.2,93,7.4,1,0,10,10
2013-01-09,1,2,1,2,0,3,1,1.7,1.1,85,9.3,1,0,5,5
2013-01-09,1,2,1,3,0,3,1,2.8,1.4,82,5.6,1,0,4,4
2013-01-09,1,2,1,4,0,3,1,2.8,0,86,0,1,0,8,8
2013-01-09,1,2,1,5,0,3,1,2.2,0,86,0,1,1,43,44
2013-01-09,1,2,1,6,0,3,1,2.2,0,86,0,2,3,128,131
2013-01-09,1,2,1,7,0,3,1,2,0.2,93,7.4,2,6,346,352
2013-01-09,1,2,1,8,0,3,1,3.9,0,82,0,2,19,679,698
2013-01-09,1,2,1,9,0,3,1,5.6,3.6,76,9.3,2,7,310,317
2013-01-09,1,2,1,10,0,3,1,6.1,3.8,74,11.1,2,14,121,135
2013-01-09,1,2,1,11,0,3,1,7,4.9,76,11.1,2,31,151,182
2013-01-09,1,2,1,12,0,3,1,9.4,0,64,7.4,2,45,180,225
2013-01-09,1,2,1,13,0,3,1,9.4,0,64,0,2,18,167,185
2013-01-09,1,2,1,14,0,3,1,8.3,0,74,0,3,32,133,165
2013-01-09,1,2,1,15,0,3,1,8.9,0,71,5.6,2,21,142,163
2013-01-09,1,2,1,16,0,3,1,8.9,0,74,5.6,2,32,260,292
2013-01-09,1,2,1,17,0,3,1,7.2,6.4,80,5.6,2,33,586,619
2013-01-09,1,2,1,18,0,3,1,8.9,0,74,0,2,18,551,569
2013-01-09,1,2,1,19,0,3,1,7.8,6.6,76,7.4,2,22,358,380
2013-01-09,1,2,1,20,0,3,1,7.8,0,76,0,2,13,245,258
2013-01-09,1,2,1,21,0,3,1,7.8,0,76,0,2,11,155,166
2013-01-09,1,2,1,22,0,3,1,8.3,0,66,13,2,17,107,124
2013-01-09,1,2,1,23,0,3,1,12.2,0,37,0,2,13,74,87
2013-01-10,1,2,1,0,0,4,1,11.7,0,34,11.1,2,1,30,31
2013-01-10,1,2,1,1,0,4,1,11.1,0,38,11.1,2,2,14,16
2013-01-10,1,2,1,2,0,4,1,10.6,0,43,20.4,2,1,7,8
2013-01-10,1,2,1,3,0,4,1,10,0,43,13,2,0,1,1
2013-01-10,1,2,1,4,0,4,1,8.3,0,50,7.4,2,1,4,5
2013-01-10,1,2,1,5,0,4,1,6.7,3.9,49,14.8,2,1,28,29
2013-01-10,1,2,1,6,0,4,1,7.8,5.8,42,11.1,2,2,101,103
2013-01-10,1,2,1,7,0,4,1,7.8,4.4,44,22.2,2,3,343,346
2013-01-10,1,2,1,8,0,4,1,8,5.3,46,16.7,2,17,676,693
2013-01-10,1,2,1,9,0,4,1,9.4,0,41,20.4,1,19,293,312
2013-01-10,1,2,1,10,0,4,1,10.6,0,38,16.7,1,17,136,153
2013-01-10,1,2,1,11,0,4,1,11.7,0,35,14.8,1,23,158,181
2013-01-10,1,2,1,12,0,4,1,12.2,0,34,11.1,1,24,215,239
2013-01-10,1,2,1,13,0,4,1,12.8,0,33,16.7,1,28,217,245
2013-01-10,1,2,1,14,0,4,1,13,0,31,9.3,1,27,170,197
2013-01-10,1,2,1,15,0,4,1,12.2,0,31,5.6,2,32,212,244
2013-01-10,1,2,1,16,0,4,1,11.1,0,35,0,2,34,330,364
2013-01-10,1,2,1,17,0,4,1,9.4,0,46,11.1,2,43,632,675
2013-01-10,1,2,1,18,0,4,1,8.9,0,52,11.1,2,24,516,540
2013-01-10,1,2,1,19,0,4,1,8.3,0,50,0,2,27,344,371
2013-01-10,1,2,1,20,0,4,1,8.3,0,48,0,2,15,267,282
2013-01-10,1,2,1,21,0,4,1,7.8,0,50,0,2,7,190,197
2013-01-10,1,2,1,22,0,4,1,6.7,5.8,55,5.6,2,8,114,122
2013-01-10,1,2,1,23,0,4,1,6.7,0,53,0,2,3,58,61
2013-01-11,1,2,1,0,0,5,1,6.7,0,51,0,2,3,36,39
2013-01-11,1,2,1,1,0,5,1,6.1,0,56,0,2,0,19,19
2013-01-11,1,2,1,2,0,5,1,5,0,62,0,1,0,7,7
2013-01-11,1,2,1,3,0,5,1,4.4,0,70,0,1,0,8,8
2013-01-11,1,2,1,4,0,5,1,3.9,0,70,0,1,0,5,5
2013-01-11,1,2,1,5,0,5,1,3.9,0,76,0,1,0,44,44
2013-01-11,1,2,1,6,0,5,1,4,0,70,0,2,1,100,101
2013-01-11,1,2,1,7,0,5,1,4.4,3.2,77,5.6,2,8,296,304
2013-01-11,1,2,1,8,0,5,1,5,3.9,76,5.6,2,21,652,673
2013-01-11,1,2,1,9,0,5,1,6.1,0,68,0,2,20,312,332
2013-01-11,1,2,1,10,0,5,1,6.7,5.3,63,7.4,3,23,139,162
2013-01-11,1,2,1,11,0,5,1,7.2,5.5,63,9.3,3,28,165,193
2013-01-11,1,2,1,12,0,5,1,7.2,5.5,68,9.3,3,15,165,180
2013-01-11,1,2,1,13,0,5,1,7.8,6.6,73,7.4,2,14,143,157
2013-01-11,1,2,1,14,0,5,1,7.2,5.9,80,7.4,3,21,191,212
2013-01-11,1,2,1,15,0,5,1,6.7,0,89,0,3,17,161,178
2013-01-11,1,2,1,16,0,5,1,6.1,0,93,0,3,10,165,175
2013-01-11,1,2,1,17,0,5,1,6.1,5.2,97,5.6,3,12,260,272
2013-01-11,1,2,1,18,0,5,1,6.1,0,93,0,3,13,328,341
2013-01-11,1,2,1,19,0,5,1,6.1,5.2,93,5.6,2,9,227,236
2013-01-11,1,2,1,20,0,5,1,6.1,4.6,93,7.4,2,9,167,176
2013-01-11,1,2,1,21,0,5,1,6.1,5.2,93,5.6,2,15,118,133
2013-01-11,1,2,1,22,0,5,1,6.7,5.8,93,5.6,2,9,105,114
2013-01-11,1,2,1,23,0,5,1,7.2,5.5,90,9.3,2,6,83,89
2013-01-12,1,2,1,0,0,6,0,7.2,5.9,90,7.4,2,3,77,80
2013-01-12,1,2,1,1,0,6,0,6.7,5.8,93,5.6,2,2,58,60
2013-01-12,1,2,1,2,0,6,0,6.7,0,93,0,2,3,46,49
2013-01-12,1,2,1,3,0,6,0,6.1,0,93,0,2,5,17,22
2013-01-12,1,2,1,4,0,6,0,6.7,5.8,89,5.6,2,0,3,3
2013-01-12,1,2,1,5,0,6,0,6.1,4.6,93,7.4,2,1,10,11
2013-01-12,1,2,1,6,0,6,0,6.7,0,93,0,2,4,17,21
2013-01-12,1,2,1,7,0,6,0,6.7,5.8,89,5.6,2,6,43,49
2013-01-12,1,2,1,8,0,6,0,7.2,0,93,0,2,13,106,119
2013-01-12,1,2,1,9,0,6,0,7.8,0,89,0,2,27,177,204
2013-01-12,1,2,1,10,0,6,0,8.9,0,83,0,2,36,251,287
2013-01-12,1,2,1,11,0,6,0,9,0,82,0,2,93,326,419
2013-01-12,1,2,1,12,0,6,0,9.4,0,83,14.8,2,122,365,487
2013-01-12,1,2,1,13,0,6,0,10,0,80,9.3,2,157,382,539
2013-01-12,1,2,1,14,0,6,0,9.4,0,80,16.7,2,222,435,657
2013-01-12,1,2,1,15,0,6,0,9.4,0,83,14.8,2,178,408,586
2013-01-12,1,2,1,16,0,6,0,8.9,0,86,11.1,2,132,385,517
2013-01-12,1,2,1,17,0,6,0,8.3,0,90,5.6,2,93,285,378
2013-01-12,1,2,1,18,0,6,0,7.2,5.1,93,11.1,2,53,241,294
2013-01-12,1,2,1,19,0,6,0,7.8,6.6,93,7.4,2,19,182,201
2013-01-12,1,2,1,20,0,6,0,7.2,0,97,0,2,19,184,203
2013-01-12,1,2,1,21,0,6,0,7.2,5.9,97,7.4,2,30,153,183
2013-01-12,1,2,1,22,0,6,0,6.7,5.3,96,7.4,2,13,121,134
2013-01-12,1,2,1,23,0,6,0,6.7,5.8,93,5.6,2,9,116,125
2013-01-13,1,2,1,0,0,7,0,6.1,4.6,97,7.4,2,4,91,95
2013-01-13,1,2,1,1,0,7,0,6.1,4.6,97,7.4,2,5,101,106
2013-01-13,1,2,1,2,0,7,0,6.1,3.8,93,11.1,2,7,64,71
2013-01-13,1,2,1,3,0,7,0,6.1,0,97,0,2,2,11,13
2013-01-13,1,2,1,4,0,7,0,6.1,5.2,97,5.6,2,1,5,6
2013-01-13,1,2,1,5,0,7,0,6.7,0,96,0,2,1,6,7
2013-01-13,1,2,1,6,0,7,0,7.2,0,97,0,2,2,12,14
2013-01-13,1,2,1,7,0,7,0,7.8,6.6,93,7.4,2,3,25,28
2013-01-13,1,2,1,8,0,7,0,8.3,0,93,9.3,2,15,69,84
2013-01-13,1,2,1,9,0,7,0,9.4,0,93,11.1,2,31,146,177
2013-01-13,1,2,1,10,0,7,0,8.9,0,96,0,3,52,240,292
2013-01-13,1,2,1,11,0,7,0,11,0,94,5.6,3,81,286,367
2013-01-13,1,2,1,12,0,7,0,12.2,0,90,0,2,126,304,430
2013-01-13,1,2,1,13,0,7,0,11.7,0,96,0,3,101,299,400
2013-01-13,1,2,1,14,0,7,0,11.1,0,97,7.4,3,87,292,379
2013-01-13,1,2,1,15,0,7,0,12,0,94,5.6,3,78,245,323
2013-01-13,1,2,1,16,0,7,0,12.8,0,96,7.4,3,82,288,370
2013-01-13,1,2,1,17,0,7,0,11.1,0,97,0,3,62,185,247
2013-01-13,1,2,1,18,0,7,0,9.4,0,97,11.1,3,15,149,164
2013-01-13,1,2,1,19,0,7,0,10.6,0,96,5.6,3,13,169,182
2013-01-13,1,2,1,20,0,7,0,10.6,0,96,0,3,27,134,161
2013-01-13,1,2,1,21,0,7,0,10.6,0,96,5.6,3,21,77,98
2013-01-13,1,2,1,22,0,7,0,10,0,96,0,2,12,64,76
2013-01-13,1,2,1,23,0,7,0,10.6,0,92,0,2,7,48,55
2013-01-14,1,2,1,0,0,1,1,12.2,0,97,11.1,2,2,11,13
2013-01-14,1,2,1,1,0,1,1,12.2,0,97,14.8,2,2,6,8
2013-01-14,1,2,1,2,0,1,1,15,0,93,13,2,2,4,6
2013-01-14,1,2,1,3,0,1,1,13,0,100,13,1,1,2,3
2013-01-14,1,2,1,4,0,1,1,13.3,0,93,5.6,3,0,6,6
2013-01-14,1,2,1,5,0,1,1,13.9,0,93,14.8,2,0,40,40
2013-01-14,1,2,1,6,0,1,1,13.3,0,93,9.3,3,0,135,135
2013-01-14,1,2,1,7,0,1,1,14.4,0,93,0,2,20,303,323
2013-01-14,1,2,1,8,0,1,1,16.1,0,78,20.4,2,18,604,622
2013-01-14,1,2,1,9,0,1,1,15,0,69,20.4,2,26,304,330
2013-01-14,1,2,1,10,0,1,1,14.4,0,58,24.1,2,40,149,189
2013-01-14,1,2,1,11,0,1,1,13.9,0,57,24.1,2,32,132,164
2013-01-14,1,2,1,12,0,1,1,13.3,0,57,16.7,2,43,180,223
2013-01-14,1,2,1,13,0,1,1,12.8,0,59,16.7,2,35,178,213
2013-01-14,1,2,1,14,0,1,1,12,0,58,16.7,2,35,164,199
2013-01-14,1,2,1,15,0,1,1,11.7,0,59,22.2,3,37,190,227
2013-01-14,1,2,1,16,0,1,1,10,0,68,9.3,2,30,281,311
2013-01-14,1,2,1,17,0,1,1,11.1,0,63,11.1,2,39,593,632
2013-01-14,1,2,1,18,0,1,1,11.7,0,57,16.7,2,28,561,589
2013-01-14,1,2,1,19,0,1,1,11.1,0,54,9.3,2,21,376,397
2013-01-14,1,2,1,20,0,1,1,8.9,0,63,25.9,3,15,213,228
2013-01-14,1,2,1,21,0,1,1,7.2,3.8,65,20.4,3,6,101,107
2013-01-14,1,2,1,22,0,1,1,7,3.4,76,22.2,3,10,48,58
2013-01-14,1,2,1,23,0,1,1,5.6,1.6,79,22.2,3,2,34,36
